     11397
    917.56   .100916
    917.64   .100689
    917.72   .100903
    917.80   .101071
    917.88   .100970
    917.96   .101000
    918.04   .100831
    918.12   .100623
    918.21   .100681
    918.29   .100787
    918.37   .100893
    918.45   .100920
    918.53   .100983
    918.61   .101062
    918.69   .101083
    918.78   .101009
    918.86   .100876
    918.94   .100853
    919.02   .100787
    919.10   .100878
    919.18   .100918
    919.26   .100707
    919.35   .100470
    919.43   .100362
    919.51   .100343
    919.59   .100432
    919.67   .100480
    919.75   .100587
    919.83   .100719
    919.92   .100788
    920.00   .100575
    920.08   .100506
    920.16   .100727
    920.24   .100538
    920.32   .100384
    920.41   .100646
    920.49   .100803
    920.57   .100588
    920.65   .100247
    920.73   .100258
    920.81   .100497
    920.90   .100563
    920.98   .100552
    921.06   .100579
    921.14   .100538
    921.22   .100528
    921.30   .100711
    921.39   .100810
    921.47   .100760
    921.55   .100456
    921.63   .100247
    921.71   .100285
    921.80   .100474
    921.88   .100557
    921.96   .100428
    922.04   .100507
    922.12   .100528
    922.21   .100457
    922.29   .100356
    922.37   .100401
    922.45   .100319
    922.53   .100230
    922.62   .100422
    922.70   .100445
    922.78   .100338
    922.86   .100299
    922.94   .100232
    923.03   .100287
    923.11   .100344
    923.19   .100366
    923.27   .100455
    923.35   .100373
    923.44   .100309
    923.52   .100189
    923.60   .100138
    923.68   .100182
    923.77   .100252
    923.85   .100267
    923.93   .100165
    924.01   .100045
    924.09   .100059
    924.18   .100219
    924.26   .100273
    924.34   .100203
    924.42   .100137
    924.51   .100033
    924.59   .100049
    924.67   .100103
    924.75   .100180
    924.84   .100223
    924.92   .100228
    925.00   .100272
    925.08   .100200
    925.17   .100062
    925.25   .100148
    925.33   .100272
    925.41   .100272
    925.50   .100340
    925.58   .100262
    925.66   .100076
    925.74   .100172
    925.83   .100070
    925.91   .099965
    925.99   .100173
    926.07   .100279
    926.16   .100110
    926.24   .100099
    926.32   .100198
    926.41   .100189
    926.49   .100187
    926.57   .100259
    926.65   .100354
    926.74   .100306
    926.82   .100331
    926.90   .100370
    926.98   .100194
    927.07   .100181
    927.15   .100135
    927.23   .100069
    927.32   .100020
    927.40   .100159
    927.48   .100211
    927.56   .100034
    927.65   .099833
    927.73   .099928
    927.81   .100208
    927.90   .100375
    927.98   .100221
    928.06   .099843
    928.15   .099766
    928.23   .100000
    928.31   .100217
    928.39   .100239
    928.48   .100230
    928.56   .100010
    928.64   .099943
    928.73   .100112
    928.81   .100108
    928.89   .099974
    928.98   .099768
    929.06   .099853
    929.14   .099920
    929.23   .100049
    929.31   .100134
    929.39   .100049
    929.48   .100266
    929.56   .100244
    929.64   .099922
    929.73   .100004
    929.81   .100193
    929.89   .099971
    929.98   .100044
    930.06   .100128
    930.14   .099972
    930.23   .099959
    930.31   .099867
    930.39   .099706
    930.48   .099960
    930.56   .100118
    930.64   .099884
    930.73   .099827
    930.81   .099929
    930.89   .099885
    930.98   .099821
    931.06   .099847
